text,n_word,start_pos,end_pos,label,subject,source_index,category
e.g,1,5744,5747,ORG,Hannes Alfvén,88,Physics
Langmuir,1,5764,5772,ORG,Hannes Alfvén,88,Physics
1929,1,5774,5778,DATE,Hannes Alfvén,88,Physics
Bennet,1,5794,5800,ORG,Hannes Alfvén,88,Physics
1934,1,5802,5806,DATE,Hannes Alfvén,88,Physics
Alfvén,1,5810,5816,PERSON,Hannes Alfvén,88,Physics
17,1,5834,5836,CARDINAL,Hannes Alfvén,88,Physics
only two,2,5957,5965,CARDINAL,Hannes Alfvén,88,Physics
three,1,5990,5995,CARDINAL,Hannes Alfvén,88,Physics
Alfvén,1,6022,6028,PERSON,Hannes Alfvén,88,Physics
the Big Bang,3,6055,6067,ORG,Hannes Alfvén,88,Physics
the Big Bang,3,6270,6282,GPE,Hannes Alfvén,88,Physics
the Alfvén–Klein,2,6356,6372,FAC,Hannes Alfvén,88,Physics
the Big Bang,3,6425,6437,ORG,Hannes Alfvén,88,Physics
Alfvén,1,6501,6507,PERSON,Hannes Alfvén,88,Physics
67 years,2,6524,6532,DATE,Hannes Alfvén,88,Physics
Kerstin,1,6545,6552,PERSON,Hannes Alfvén,88,Physics
1910–1992,1,6554,6563,DATE,Hannes Alfvén,88,Physics
five,1,6578,6582,CARDINAL,Hannes Alfvén,88,Physics
one,1,6593,6596,CARDINAL,Hannes Alfvén,88,Physics
four,1,6605,6609,CARDINAL,Hannes Alfvén,88,Physics
one,1,6653,6656,CARDINAL,Hannes Alfvén,88,Physics
Sweden,1,6706,6712,GPE,Hannes Alfvén,88,Physics
Inger Alfvén,2,6729,6741,PERSON,Hannes Alfvén,88,Physics
Sweden,1,6776,6782,GPE,Hannes Alfvén,88,Physics
Hugo Alfvén,2,6797,6808,PERSON,Hannes Alfvén,88,Physics
Hannes Alfvén's,2,6813,6828,PERSON,Hannes Alfvén,88,Physics
Alfvén,1,6837,6843,PERSON,Hannes Alfvén,88,Physics
Swedish,1,6993,7000,LANGUAGE,Hannes Alfvén,88,Physics
English,1,7002,7009,LANGUAGE,Hannes Alfvén,88,Physics
German,1,7011,7017,NORP,Hannes Alfvén,88,Physics
French,1,7019,7025,NORP,Hannes Alfvén,88,Physics
Russian,1,7031,7038,NORP,Hannes Alfvén,88,Physics
Spanish,1,7049,7056,NORP,Hannes Alfvén,88,Physics
Chinese,1,7061,7068,NORP,Hannes Alfvén,88,Physics
Alfvén,1,7175,7181,PERSON,Hannes Alfvén,88,Physics
Das Phänomen des Polarlichts,4,7310,7338,PRODUCT,Hannes Alfvén,88,Physics
Treder,1,7414,7420,GPE,Hannes Alfvén,88,Physics
70th,1,7423,7427,ORDINAL,Hannes Alfvén,88,Physics
Hans-Jürgen Treder,2,7464,7482,PERSON,Hannes Alfvén,88,Physics
Hannes Alfvén,2,7484,7497,ORG,Hannes Alfvén,88,Physics
Alfvén,1,7579,7585,PERSON,Hannes Alfvén,88,Physics
"2 April, 1995",3,7594,7607,DATE,Hannes Alfvén,88,Physics
Djursholm,1,7611,7620,GPE,Hannes Alfvén,88,Physics
86,1,7626,7628,DATE,Hannes Alfvén,88,Physics
The Hannes Alfvén Prize,4,7661,7684,ORG,Hannes Alfvén,88,Physics
annually,1,7694,7702,DATE,Hannes Alfvén,88,Physics
the European Physical Society,4,7706,7735,ORG,Hannes Alfvén,88,Physics
Alfvén,1,7823,7829,GPE,Hannes Alfvén,88,Physics
Alfvén,1,7877,7883,PERSON,Hannes Alfvén,88,Physics
one,1,7888,7891,CARDINAL,Hannes Alfvén,88,Physics
the United States,3,7947,7964,GPE,Hannes Alfvén,88,Physics
Soviet,1,7969,7975,NORP,Hannes Alfvén,88,Physics
Articles,1,8080,8088,PERSON,Hannes Alfvén,88,Physics
Alfvén,1,8110,8116,PERSON,Hannes Alfvén,88,Physics
Astrophysical,1,8128,8141,PERSON,Hannes Alfvén,88,Physics
Magnetosonic,1,8233,8245,FAC,Hannes Alfvén,88,Physics
Marklund,1,8252,8260,PERSON,Hannes Alfvén,88,Physics
Plasma,1,8273,8279,PERSON,Hannes Alfvén,88,Physics
Plasma,1,8292,8298,PERSON,Hannes Alfvén,88,Physics
Spheromak,1,8322,8331,ORG,Hannes Alfvén,88,Physics
Hannes Alfvén,2,8383,8396,PERSON,Hannes Alfvén,88,Physics
Hannes Alfvén,2,8408,8421,PERSON,Hannes Alfvén,88,Physics
Nobelprize.org,1,8425,8439,ORG,Hannes Alfvén,88,Physics
the Nobel Lecture,3,8451,8468,WORK_OF_ART,Hannes Alfvén,88,Physics
December 11,2,8470,8481,DATE,Hannes Alfvén,88,Physics
1970,1,8483,8487,DATE,Hannes Alfvén,88,Physics
Plasma Physics,2,8488,8502,ORG,Hannes Alfvén,88,Physics
Space Research,2,8504,8518,ORG,Hannes Alfvén,88,Physics
Solar System,2,8541,8553,PRODUCT,Hannes Alfvén,88,Physics
Hannes Alfvén,2,8555,8568,PERSON,Hannes Alfvén,88,Physics
Royal Institute of Technology,4,8580,8609,ORG,Hannes Alfvén,88,Physics
Stockholm,1,8613,8622,GPE,Hannes Alfvén,88,Physics
Sweden,1,8624,8630,GPE,Hannes Alfvén,88,Physics
Hannes Alfvén Biographical Memoirs,4,8633,8667,ORG,Hannes Alfvén,88,Physics
the American Philosophical Society,4,8684,8718,ORG,Hannes Alfvén,88,Physics
Papers of,2,8721,8730,WORK_OF_ART,Hannes Alfvén,88,Physics
Solar System,2,8881,8893,PRODUCT,Hannes Alfvén,88,Physics
Timeline of Nobel Prize Winners:,5,8934,8966,WORK_OF_ART,Hannes Alfvén,88,Physics
Hannes Olof Gosta Alfvén,4,8967,8991,PERSON,Hannes Alfvén,88,Physics
Hannes Alfvén Papers,3,8993,9013,ORG,Hannes Alfvén,88,Physics
the Mandeville Special Collections Library,5,9029,9071,ORG,Hannes Alfvén,88,Physics
Weisstein,1,9074,9083,PERSON,Hannes Alfvén,88,Physics
Eric Wolfgang,2,9085,9098,PERSON,Hannes Alfvén,88,Physics
"Alfvén, Hannes",2,9107,9121,WORK_OF_ART,Hannes Alfvén,88,Physics
1908–1995,1,9123,9132,DATE,Hannes Alfvén,88,Physics
259,1,9176,9179,CARDINAL,Hannes Alfvén,88,Physics
Hannes Alfvén Birth Centennial,4,9181,9211,ORG,Hannes Alfvén,88,Physics
May 2008,2,9215,9223,DATE,Hannes Alfvén,88,Physics
2008,1,9225,9229,DATE,Hannes Alfvén,88,Physics
Louis Eugène Félix Néel,4,0,23,PERSON,Louis Néel,89,Physics
22 November 1904,3,26,42,DATE,Louis Néel,89,Physics
17 November 2000,3,45,61,DATE,Louis Néel,89,Physics
French,1,69,75,NORP,Louis Néel,89,Physics
Lyon,1,94,98,PERSON,Louis Néel,89,Physics
the Nobel Prize for Physics,5,112,139,WORK_OF_ART,Louis Néel,89,Physics
1970,1,143,147,DATE,Louis Néel,89,Physics
Néel,1,224,228,PERSON,Louis Néel,89,Physics
the Lycée du Parc,4,240,257,ORG,Louis Néel,89,Physics
Lyon,1,261,265,PERSON,Louis Néel,89,Physics
the École Normale Supérieure,4,286,314,ORG,Louis Néel,89,Physics
Paris,1,318,323,GPE,Louis Néel,89,Physics
the University of Strasbourg,4,372,400,ORG,Louis Néel,89,Physics
Swedish,1,431,438,NORP,Louis Néel,89,Physics
Hannes Alfvén,2,454,467,PERSON,Louis Néel,89,Physics
the Nobel Prize for Physics,5,472,499,WORK_OF_ART,Louis Néel,89,Physics
1970,1,503,507,DATE,Louis Néel,89,Physics
About 1930,2,722,732,DATE,Louis Néel,89,Physics
Néel,1,886,890,ORG,Louis Néel,89,Physics
1948,1,944,948,DATE,Louis Néel,89,Physics
Earth,1,1125,1130,LOC,Louis Néel,89,Physics
the Polygone Scientifique,3,1174,1199,ORG,Louis Néel,89,Physics
Grenoble,1,1203,1211,GPE,Louis Néel,89,Physics
The Louis Néel Medal,4,1214,1234,ORG,Louis Néel,89,Physics
annually,1,1244,1252,DATE,Louis Néel,89,Physics
the European Geophysical Society,4,1256,1288,ORG,Louis Néel,89,Physics
Néel,1,1302,1306,ORG,Louis Néel,89,Physics
Néel,1,1318,1322,PERSON,Louis Néel,89,Physics
17 November 2000,3,1353,1369,DATE,Louis Néel,89,Physics
the age 95,3,1373,1383,DATE,Louis Néel,89,Physics
just 5 days,3,1385,1396,DATE,Louis Néel,89,Physics
96th,1,1410,1414,ORDINAL,Louis Néel,89,Physics
Néel,1,1456,1460,PERSON,Louis Néel,89,Physics
1935,1,1586,1590,DATE,Louis Néel,89,Physics
Robin Prize,2,1599,1610,PERSON,Louis Néel,89,Physics
Société,1,1618,1625,ORG,Louis Néel,89,Physics
1938,1,1649,1653,DATE,Louis Néel,89,Physics
André Blondel Medal,3,1656,1675,PERSON,Louis Néel,89,Physics
1948,1,1677,1681,DATE,Louis Néel,89,Physics
Au,1,1725,1727,PERSON,Louis Néel,89,Physics
de la,2,1736,1741,PERSON,Louis Néel,89,Physics
1949,1,1762,1766,DATE,Louis Néel,89,Physics
1952,1,1784,1788,DATE,Louis Néel,89,Physics
the Royal Netherlands Academy of Arts and Sciences,8,1817,1867,ORG,Louis Néel,89,Physics
1959,1,1869,1873,DATE,Louis Néel,89,Physics
Three,1,1876,1881,CARDINAL,Louis Néel,89,Physics
1963,1,1900,1904,DATE,Louis Néel,89,Physics
Gold Medal of CNRS,4,1907,1925,WORK_OF_ART,Louis Néel,89,Physics
1965,1,1927,1931,DATE,Louis Néel,89,Physics
the Royal Society,3,1960,1977,ORG,Louis Néel,89,Physics
1966,1,1992,1996,DATE,Louis Néel,89,Physics
Nobel Prize in Physics,4,1998,2020,WORK_OF_ART,Louis Néel,89,Physics
1970,1,2022,2026,DATE,Louis Néel,89,Physics
1971,1,2065,2069,DATE,Louis Néel,89,Physics
1973,1,2154,2158,DATE,Louis Néel,89,Physics
the World Cultural Council,4,2180,2206,ORG,Louis Néel,89,Physics
1981,1,2208,2212,DATE,Louis Néel,89,Physics
Legion of Honour,3,2429,2445,WORK_OF_ART,Louis Néel,89,Physics
Knight,1,2448,2454,PERSON,Louis Néel,89,Physics
1940,1,2492,2496,DATE,Louis Néel,89,Physics
1951,1,2508,2512,DATE,Louis Néel,89,Physics
1958,1,2526,2530,DATE,Louis Néel,89,Physics
Grand Cross,2,2555,2566,ORG,Louis Néel,89,Physics
1974,1,2568,2572,DATE,Louis Néel,89,Physics
Croix de Guerre,3,2575,2590,PERSON,Louis Néel,89,Physics
1940,1,2602,2606,DATE,Louis Néel,89,Physics
the Ordre des Palmes Académiques,5,2622,2654,ORG,Louis Néel,89,Physics
1957,1,2656,2660,DATE,Louis Néel,89,Physics
Knight,1,2663,2669,PERSON,Louis Néel,89,Physics
the Order of Social Merit,5,2673,2698,ORG,Louis Néel,89,Physics
1963,1,2700,2704,DATE,Louis Néel,89,Physics
Grand Cross,2,2707,2718,ORG,Louis Néel,89,Physics
the National Order of Merit,5,2722,2749,ORG,Louis Néel,89,Physics
1972,1,2751,2755,DATE,Louis Néel,89,Physics
Honorary,1,2758,2766,PERSON,Louis Néel,89,Physics
French Navy,2,2776,2787,ORG,Louis Néel,89,Physics
Louis Néel,2,2942,2952,PERSON,Louis Néel,89,Physics
Nobelprize.org,1,2956,2970,ORG,Louis Néel,89,Physics
the Nobel Lecture,3,2982,2999,WORK_OF_ART,Louis Néel,89,Physics
11 December 1970,3,3001,3017,DATE,Louis Néel,89,Physics
the Local Molecular Field,4,3032,3057,ORG,Louis Néel,89,Physics
Dennis Gabor,2,0,12,PERSON,Dennis Gabor,90,Physics
Hungarian,1,33,42,NORP,Dennis Gabor,90,Physics
Gábor Dénes,2,44,55,PERSON,Dennis Gabor,90,Physics
5 June 1900,3,87,98,DATE,Dennis Gabor,90,Physics
February 1979,2,103,116,DATE,Dennis Gabor,90,Physics
Hungarian,1,124,133,NORP,Dennis Gabor,90,Physics
British,1,134,141,NORP,Dennis Gabor,90,Physics
1971,1,227,231,DATE,Dennis Gabor,90,Physics
Nobel Prize in Physics,4,232,254,WORK_OF_ART,Dennis Gabor,90,Physics
British,1,268,275,NORP,Dennis Gabor,90,Physics
1934,1,291,295,DATE,Dennis Gabor,90,Physics
England,1,327,334,GPE,Dennis Gabor,90,Physics
Gabor,1,364,369,PERSON,Dennis Gabor,90,Physics
Günszberg Dénes,2,382,397,PERSON,Dennis Gabor,90,Physics
Jewish,1,406,412,NORP,Dennis Gabor,90,Physics
Budapest,1,423,431,GPE,Dennis Gabor,90,Physics
Hungary,1,433,440,GPE,Dennis Gabor,90,Physics
1900,1,445,449,DATE,Dennis Gabor,90,Physics
Dennis,1,488,494,PERSON,Dennis Gabor,90,Physics
first,1,503,508,ORDINAL,Dennis Gabor,90,Physics
Günszberg Bernát,2,521,537,ORG,Dennis Gabor,90,Physics
Jakobovits Adél,2,542,557,PERSON,Dennis Gabor,90,Physics
1902,1,684,688,DATE,Dennis Gabor,90,Physics
Günszberg,1,750,759,ORG,Dennis Gabor,90,Physics
Gábor,1,763,768,ORG,Dennis Gabor,90,Physics
Hungarian,1,789,798,NORP,Dennis Gabor,90,Physics
Italy,1,821,826,GPE,Dennis Gabor,90,Physics
"World War I.
",3,834,848,EVENT,Dennis Gabor,90,Physics
the Technical University of Budapest,5,887,923,ORG,Dennis Gabor,90,Physics
1918,1,927,931,DATE,Dennis Gabor,90,Physics
Germany,1,942,949,GPE,Dennis Gabor,90,Physics
the Charlottenburg Technical University,4,954,993,ORG,Dennis Gabor,90,Physics
Berlin,1,997,1003,GPE,Dennis Gabor,90,Physics
the Technical University of Berlin,5,1018,1052,ORG,Dennis Gabor,90,Physics
Gabor,1,1292,1297,PERSON,Dennis Gabor,90,Physics
PhD,1,1404,1407,WORK_OF_ART,Dennis Gabor,90,Physics
Recording of Transients in Electric Circuits,6,1418,1462,ORG,Dennis Gabor,90,Physics
1927,1,1500,1504,DATE,Dennis Gabor,90,Physics
1933,1,1538,1542,DATE,Dennis Gabor,90,Physics
Gabor,1,1543,1548,PERSON,Dennis Gabor,90,Physics
Nazi Germany,2,1559,1571,GPE,Dennis Gabor,90,Physics
Jewish,1,1597,1603,NORP,Dennis Gabor,90,Physics
Britain,1,1624,1631,GPE,Dennis Gabor,90,Physics
British,1,1677,1684,NORP,Dennis Gabor,90,Physics
Thomson-Houston,1,1685,1700,ORG,Dennis Gabor,90,Physics
"Rugby, Warwickshire",2,1712,1731,GPE,Dennis Gabor,90,Physics
Rugby,1,1752,1757,GPE,Dennis Gabor,90,Physics
Marjorie Louise Butler,3,1766,1788,PERSON,Dennis Gabor,90,Physics
1936,1,1810,1814,DATE,Dennis Gabor,90,Physics
British,1,1828,1835,NORP,Dennis Gabor,90,Physics
1946,1,1847,1851,DATE,Dennis Gabor,90,Physics
British Thomson-Houston,2,1881,1904,ORG,Dennis Gabor,90,Physics
1947,1,1908,1912,DATE,Dennis Gabor,90,Physics
1964,1,2137,2141,DATE,Dennis Gabor,90,Physics
1960,1,2156,2160,DATE,Dennis Gabor,90,Physics
first,1,2189,2194,ORDINAL,Dennis Gabor,90,Physics
Gabor,1,2273,2278,PERSON,Dennis Gabor,90,Physics
Gabor,1,2615,2620,PERSON,Dennis Gabor,90,Physics
between 1946 and 1951,4,2680,2701,DATE,Dennis Gabor,90,Physics
Gabor,1,2704,2709,PERSON,Dennis Gabor,90,Physics
Greek,1,2845,2850,NORP,Dennis Gabor,90,Physics
Iannis Xenakis,2,2860,2874,PERSON,Dennis Gabor,90,Physics
first,1,2908,2913,ORDINAL,Dennis Gabor,90,Physics
Gabor,1,2952,2957,PERSON,Dennis Gabor,90,Physics
1948,1,3059,3063,DATE,Dennis Gabor,90,Physics
Gabor,1,3064,3069,PERSON,Dennis Gabor,90,Physics
Rugby to Imperial College London,5,3081,3113,ORG,Dennis Gabor,90,Physics
1958,1,3122,3126,DATE,Dennis Gabor,90,Physics
Applied Physics,2,3147,3162,ORG,Dennis Gabor,90,Physics
1967,1,3187,3191,DATE,Dennis Gabor,90,Physics
3 March 1959,3,3218,3230,DATE,Dennis Gabor,90,Physics
Norbert Wiener's,2,3314,3330,PERSON,Dennis Gabor,90,Physics
1961,1,3404,3408,DATE,Dennis Gabor,90,Physics
Cybernetics,1,3429,3440,ORG,Dennis Gabor,90,Physics
1958,1,3496,3500,DATE,Dennis Gabor,90,Physics
Gabor,1,3501,3506,PERSON,Dennis Gabor,90,Physics
Aiken,1,3805,3810,ORG,Dennis Gabor,90,Physics
US,1,3835,3837,GPE,Dennis Gabor,90,Physics
the same year,3,3838,3851,DATE,Dennis Gabor,90,Physics
many-years,1,3867,3877,DATE,Dennis Gabor,90,Physics
Aiken,1,3910,3915,ORG,Dennis Gabor,90,Physics
US,1,3928,3930,GPE,Dennis Gabor,90,Physics
Gabor,1,3942,3947,PERSON,Dennis Gabor,90,Physics
UK,1,3952,3954,GPE,Dennis Gabor,90,Physics
Gabor,1,3956,3961,PERSON,Dennis Gabor,90,Physics
Clive Sinclair,2,3995,4009,ORG,Dennis Gabor,90,Physics
the 1970s,2,4013,4022,DATE,Dennis Gabor,90,Physics
decades,1,4037,4044,DATE,Dennis Gabor,90,Physics
Sinclair,1,4265,4273,ORG,Dennis Gabor,90,Physics
Timex,1,4298,4303,ORG,Dennis Gabor,90,Physics
1963,1,4355,4359,DATE,Dennis Gabor,90,Physics
Gabor,1,4360,4365,PERSON,Dennis Gabor,90,Physics
three,1,4417,4422,CARDINAL,Dennis Gabor,90,Physics
Gabor,1,4437,4442,PERSON,Dennis Gabor,90,Physics
Leisure,1,4501,4508,ORG,Dennis Gabor,90,Physics
Reviewer Nigel Calder,3,4627,4648,WORK_OF_ART,Dennis Gabor,90,Physics
Alan Kay,2,4773,4781,PERSON,Dennis Gabor,90,Physics
Peter Drucker,2,4783,4796,PERSON,Dennis Gabor,90,Physics
Forrest Shaklee,2,4802,4817,PERSON,Dennis Gabor,90,Physics
Innovations,1,4876,4887,PERSON,Dennis Gabor,90,Physics
1970,1,4950,4954,DATE,Dennis Gabor,90,Physics
1971,1,5140,5144,DATE,Dennis Gabor,90,Physics
the Nobel Prize in Physics,5,5176,5202,WORK_OF_ART,Dennis Gabor,90,Physics
1948,1,5349,5353,DATE,Dennis Gabor,90,Physics
Nobel,1,5361,5366,WORK_OF_ART,Dennis Gabor,90,Physics
Italy,1,5418,5423,GPE,Dennis Gabor,90,Physics
Lavinio Rome,2,5427,5439,FAC,Dennis Gabor,90,Physics
Imperial College,2,5468,5484,ORG,Dennis Gabor,90,Physics
CBS Laboratories,2,5548,5564,ORG,Dennis Gabor,90,Physics
Stamford,1,5569,5577,GPE,Dennis Gabor,90,Physics
Connecticut,1,5579,5590,GPE,Dennis Gabor,90,Physics
CBS Labs',2,5641,5650,ORG,Dennis Gabor,90,Physics
Peter C. Goldmark,3,5665,5682,PERSON,Dennis Gabor,90,Physics
One,1,5733,5736,CARDINAL,Dennis Gabor,90,Physics
Imperial College's,2,5740,5758,ORG,Dennis Gabor,90,Physics
Knightsbridge,1,5803,5816,GPE,Dennis Gabor,90,Physics
Gabor Hall,2,5826,5836,PERSON,Dennis Gabor,90,Physics
Gabor,1,5850,5855,PERSON,Dennis Gabor,90,Physics
Imperial College,2,5874,5890,ORG,Dennis Gabor,90,Physics
The Mature Society,3,5950,5968,ORG,Dennis Gabor,90,Physics
1972,1,5994,5998,DATE,Dennis Gabor,90,Physics
the Club of Rome,4,6015,6031,ORG,Dennis Gabor,90,Physics
Beyond the Age of Waste,5,6164,6187,WORK_OF_ART,Dennis Gabor,90,Physics
1978,1,6191,6195,DATE,Dennis Gabor,90,Physics
Gabor,1,6455,6460,PERSON,Dennis Gabor,90,Physics
the Nobel Prize,3,6572,6587,WORK_OF_ART,Dennis Gabor,90,Physics
Gabor,1,6590,6595,PERSON,Dennis Gabor,90,Physics
South Kensington,2,6622,6638,GPE,Dennis Gabor,90,Physics
London,1,6640,6646,GPE,Dennis Gabor,90,Physics
9 February 1979,3,6651,6666,DATE,Dennis Gabor,90,Physics
2006,1,6672,6676,DATE,Dennis Gabor,90,Physics
79,1,6709,6711,CARDINAL,Dennis Gabor,90,Physics
Kensington,1,6728,6738,GPE,Dennis Gabor,90,Physics
1949,1,6760,6764,DATE,Dennis Gabor,90,Physics
the early 1960s,3,6771,6786,DATE,Dennis Gabor,90,Physics
8 August 1936,3,6817,6830,DATE,Dennis Gabor,90,Physics
Marjorie Louise Butler,3,6842,6864,PERSON,Dennis Gabor,90,Physics
The Electron Microscope,3,6923,6946,ORG,Dennis Gabor,90,Physics
1934,1,6948,6952,DATE,Dennis Gabor,90,Physics
1963,1,6977,6981,DATE,Dennis Gabor,90,Physics
Social (,2,7028,7036,ORG,Dennis Gabor,90,Physics
1970,1,7036,7040,DATE,Dennis Gabor,90,Physics
The Mature Society,3,7043,7061,ORG,Dennis Gabor,90,Physics
1972,1,7063,7067,DATE,Dennis Gabor,90,Physics
1972,1,7115,7119,DATE,Dennis Gabor,90,Physics
the Club of Rome,4,7159,7175,ORG,Dennis Gabor,90,Physics
1979,1,7177,7181,DATE,Dennis Gabor,90,Physics
U. Colombo,2,7188,7198,ORG,Dennis Gabor,90,Physics
A. King,2,7200,7207,PERSON,Dennis Gabor,90,Physics
R. Galli,2,7211,7219,PERSON,Dennis Gabor,90,Physics
Gabor,1,7285,7290,PERSON,Dennis Gabor,90,Physics
Jem,1,7326,7329,PERSON,Dennis Gabor,90,Physics
The Holograms,2,7334,7347,ORG,Dennis Gabor,90,Physics
Dennis Gabor,2,7364,7376,PERSON,Dennis Gabor,90,Physics
5 June 2010,3,7382,7393,DATE,Dennis Gabor,90,Physics
Google,1,7412,7418,ORG,Dennis Gabor,90,Physics
Dennis Gabor's,2,7473,7487,PERSON,Dennis Gabor,90,Physics
110th,1,7488,7493,ORDINAL,Dennis Gabor,90,Physics
David Foster Wallace's,3,7508,7530,PERSON,Dennis Gabor,90,Physics
Infinite Jest,2,7531,7544,ORG,Dennis Gabor,90,Physics
Hal,1,7546,7549,PERSON,Dennis Gabor,90,Physics
Dennis Gabor,2,7565,7577,PERSON,Dennis Gabor,90,Physics
Antichrist,1,7606,7616,PERSON,Dennis Gabor,90,Physics
Adaptive Gabor,2,7640,7654,PERSON,Dennis Gabor,90,Physics
Gabor,1,7671,7676,PERSON,Dennis Gabor,90,Physics
Gabor,1,7688,7693,PERSON,Dennis Gabor,90,Physics
Meniscus,1,7713,7721,PERSON,Dennis Gabor,90,Physics
Gábor Dénes College,3,7733,7752,ORG,Dennis Gabor,90,Physics
Jewish,1,7762,7768,NORP,Dennis Gabor,90,Physics
Dennis Gabor,2,7836,7848,PERSON,Dennis Gabor,90,Physics
Nobelprize.org,1,7852,7866,ORG,Dennis Gabor,90,Physics
the Nobel Lecture,3,7878,7895,WORK_OF_ART,Dennis Gabor,90,Physics
11 December 1970,3,7897,7913,DATE,Dennis Gabor,90,Physics
Nobel Prize,2,7955,7966,WORK_OF_ART,Dennis Gabor,90,Physics
Erik Ingelstam,2,8000,8014,PERSON,Dennis Gabor,90,Physics
"the Royal Swedish Academy of Sciences
Biography",6,8018,8066,ORG,Dennis Gabor,90,Physics
the Wayback Machine,3,8070,8089,ORG,Dennis Gabor,90,Physics
27 July 2008,3,8100,8112,DATE,Dennis Gabor,90,Physics
Dennis Gabor,2,8133,8145,PERSON,Dennis Gabor,90,Physics
Leon N. Cooper,3,0,14,PERSON,Leon Cooper,91,Physics
"February 28, 1930",3,21,38,DATE,Leon Cooper,91,Physics
American,1,46,54,NORP,Leon Cooper,91,Physics
Nobel Prize,2,69,80,WORK_OF_ART,Leon Cooper,91,Physics
John Bardeen,2,100,112,PERSON,Leon Cooper,91,Physics
John Robert Schrieffer,3,117,139,PERSON,Leon Cooper,91,Physics
BCS,1,155,158,ORG,Leon Cooper,91,Physics
Cooper,1,225,231,PRODUCT,Leon Cooper,91,Physics
BCM,1,245,248,ORG,Leon Cooper,91,Physics
Cooper,1,313,319,PERSON,Leon Cooper,91,Physics
Jewish,1,332,338,NORP,Leon Cooper,91,Physics
Cooper,1,340,346,PERSON,Leon Cooper,91,Physics
the Bronx High School of Science,6,362,394,ORG,Leon Cooper,91,Physics
1947,1,398,402,DATE,Leon Cooper,91,Physics
BA,1,418,420,ORG,Leon Cooper,91,Physics
1951,1,424,428,DATE,Leon Cooper,91,Physics
MA,1,430,432,GPE,Leon Cooper,91,Physics
1953,1,436,440,DATE,Leon Cooper,91,Physics
PhD,1,446,449,WORK_OF_ART,Leon Cooper,91,Physics
1954,1,453,457,DATE,Leon Cooper,91,Physics
Columbia University,2,463,482,ORG,Leon Cooper,91,Physics
a year,2,493,499,DATE,Leon Cooper,91,Physics
the Institute for Advanced Study,5,503,535,ORG,Leon Cooper,91,Physics
the University of Illinois,4,550,576,ORG,Leon Cooper,91,Physics
Ohio State University,3,581,602,ORG,Leon Cooper,91,Physics
Brown University,2,620,636,ORG,Leon Cooper,91,Physics
1958,1,640,644,DATE,Leon Cooper,91,Physics
1974,1,719,723,DATE,Leon Cooper,91,Physics
the Institute for Brain and Neural Systems,7,741,783,ORG,Leon Cooper,91,Physics
1973,1,804,808,DATE,Leon Cooper,91,Physics
Charles Elbaum,2,831,845,PERSON,Leon Cooper,91,Physics
Nestor,1,875,881,PERSON,Leon Cooper,91,Physics
Intel,1,979,984,ORG,Leon Cooper,91,Physics
1994,1,1039,1043,DATE,Leon Cooper,91,Physics
1969,1,1051,1055,DATE,Leon Cooper,91,Physics
Cooper,1,1056,1062,PERSON,Leon Cooper,91,Physics
Kay Allard,2,1071,1081,PERSON,Leon Cooper,91,Physics
two,1,1093,1096,CARDINAL,Leon Cooper,91,Physics
the Institute for Advanced Study,5,1170,1202,ORG,Leon Cooper,91,Physics
the European Organization for Nuclear Research,6,1207,1253,ORG,Leon Cooper,91,Physics
Geneva,1,1264,1270,GPE,Leon Cooper,91,Physics
Switzerland,1,1272,1283,GPE,Leon Cooper,91,Physics
Sheldon Cooper,2,1300,1314,PERSON,Leon Cooper,91,Physics
CBS,1,1332,1335,ORG,Leon Cooper,91,Physics
The Big Bang Theory,4,1343,1362,ORG,Leon Cooper,91,Physics
Leon Cooper,2,1387,1398,PERSON,Leon Cooper,91,Physics
Memberships,1,1408,1419,PERSON,Leon Cooper,91,Physics
Fellow,1,1435,1441,PERSON,Leon Cooper,91,Physics
the American Physical,3,1445,1466,ORG,Leon Cooper,91,Physics
the American Academy of Arts and Sciences,7,1486,1527,ORG,Leon Cooper,91,Physics
the National Academy of Sciences,5,1539,1571,ORG,Leon Cooper,91,Physics
the American Philosophical Society,4,1583,1617,ORG,Leon Cooper,91,Physics
"the American Association for the Advancement of Science
Associate",8,1629,1695,ORG,Leon Cooper,91,Physics
"the Neuroscience Research Program
Research",4,1706,1749,ORG,Leon Cooper,91,Physics
the Alfred P. Sloan Foundation,5,1760,1790,ORG,Leon Cooper,91,Physics
1959–1966,1,1792,1801,CARDINAL,Leon Cooper,91,Physics
Fellow,1,1804,1810,PERSON,Leon Cooper,91,Physics
the Guggenheim Institute,3,1814,1838,ORG,Leon Cooper,91,Physics
Nobel Prize Recipient for Physics,5,1850,1883,WORK_OF_ART,Leon Cooper,91,Physics
1972,1,1885,1889,DATE,Leon Cooper,91,Physics
Schrieffer,1,1912,1922,PERSON,Leon Cooper,91,Physics
the Comstock Prize in Physics of,6,1927,1959,ORG,Leon Cooper,91,Physics
the National Academy of Sciences,5,1960,1992,ORG,Leon Cooper,91,Physics
1968,1,1994,1998,DATE,Leon Cooper,91,Physics
"the Descartes Medal,",3,2094,2114,ORG,Leon Cooper,91,Physics
Academie de Paris,3,2115,2132,PERSON,Leon Cooper,91,Physics
Université René Descartes,3,2134,2159,ORG,Leon Cooper,91,Physics
Columbia College,2,2193,2209,ORG,Leon Cooper,91,Physics
