text,n_word,start_pos,end_pos,label,subject,source_index,category
that year,2,4720,4729,DATE,C. F. Powell,52,Physics
1967,1,4738,4742,DATE,C. F. Powell,52,Physics
the Lomonosov Gold Medal,4,4758,4782,ORG,C. F. Powell,52,Physics
the Academy of Sciences,4,4786,4809,ORG,C. F. Powell,52,Physics
USSR,1,4817,4821,GPE,C. F. Powell,52,Physics
Russian Academy of Sciences,4,4827,4854,ORG,C. F. Powell,52,Physics
first,1,5076,5081,ORDINAL,C. F. Powell,52,Physics
World Constituent Assembly,3,5107,5133,ORG,C. F. Powell,52,Physics
the Constitution for the Federation of Earth,7,5162,5206,LAW,C. F. Powell,52,Physics
Powell,1,5223,5229,PERSON,C. F. Powell,52,Physics
Valsassina,1,5273,5283,GPE,C. F. Powell,52,Physics
Italy,1,5294,5299,GPE,C. F. Powell,52,Physics
Sanico,1,5323,5329,GPE,C. F. Powell,52,Physics
the Province of Lecco,4,5334,5355,GPE,C. F. Powell,52,Physics
9 August 1969,3,5360,5373,DATE,C. F. Powell,52,Physics
Alps,1,5422,5426,LOC,C. F. Powell,52,Physics
Giuseppe Occhialini,2,5456,5475,PERSON,C. F. Powell,52,Physics
Powell,1,5506,5512,PERSON,C. F. Powell,52,Physics
Premana,1,5583,5590,GPE,C. F. Powell,52,Physics
Lake Como,2,5625,5634,LOC,C. F. Powell,52,Physics
Capanna Vittoria,2,5726,5742,GPE,C. F. Powell,52,Physics
Casargo,1,5781,5788,GPE,C. F. Powell,52,Physics
Occhialini,1,5790,5800,GPE,C. F. Powell,52,Physics
Powell,1,5857,5863,PERSON,C. F. Powell,52,Physics
The Cecil F. Powell Memorial Medal,6,5923,5957,WORK_OF_ART,C. F. Powell,52,Physics
the European Physical Society,4,5985,6014,ORG,C. F. Powell,52,Physics
October 2011,2,6019,6031,DATE,C. F. Powell,52,Physics
Downside Road,2,6084,6097,FAC,C. F. Powell,52,Physics
Bristol,1,6099,6106,ORG,C. F. Powell,52,Physics
"The Judd School, Tonbridge",4,6108,6134,ORG,C. F. Powell,52,Physics
one,1,6140,6143,CARDINAL,C. F. Powell,52,Physics
four,1,6151,6155,CARDINAL,C. F. Powell,52,Physics
Powell,1,6175,6181,PERSON,C. F. Powell,52,Physics
2008 to 2017,3,6188,6200,DATE,C. F. Powell,52,Physics
the Powell Physics,3,6225,6243,ORG,C. F. Powell,52,Physics
sixth,1,6278,6283,ORDINAL,C. F. Powell,52,Physics
Powell,1,6336,6342,PERSON,C. F. Powell,52,Physics
Pizza Express,2,6378,6391,ORG,C. F. Powell,52,Physics
Powell,1,6437,6443,PERSON,C. F. Powell,52,Physics
2013,1,6472,6476,DATE,C. F. Powell,52,Physics
the International Inner Wheel Club of Lecco,7,6478,6521,ORG,C. F. Powell,52,Physics
Lombardy,1,6526,6534,GPE,C. F. Powell,52,Physics
Powell,1,6580,6586,PERSON,C. F. Powell,52,Physics
Capanna Vittoria,2,6619,6635,GPE,C. F. Powell,52,Physics
Casargo,1,6673,6680,GPE,C. F. Powell,52,Physics
Marietta Blau,2,6699,6712,PERSON,C. F. Powell,52,Physics
Cecil Frank Powell,3,6773,6791,PERSON,C. F. Powell,52,Physics
Wikimedia Commons,2,6795,6812,FAC,C. F. Powell,52,Physics
C. F. Powell,3,6813,6825,PERSON,C. F. Powell,52,Physics
Nobelprize.org,1,6829,6843,ORG,C. F. Powell,52,Physics
the Nobel Lecture,3,6855,6872,WORK_OF_ART,C. F. Powell,52,Physics
11 December 1950,3,6874,6890,DATE,C. F. Powell,52,Physics
Powell,1,6935,6941,PERSON,C. F. Powell,52,Physics
the American Institute of Physics,5,6945,6978,ORG,C. F. Powell,52,Physics
John Douglas Cockcroft,3,4,26,PERSON,John Cockcroft,53,Physics
27 May 1897,3,29,40,DATE,John Cockcroft,53,Physics
18 September 1967,3,43,60,DATE,John Cockcroft,53,Physics
British,1,69,76,NORP,John Cockcroft,53,Physics
Ernest Walton,2,103,116,PERSON,John Cockcroft,53,Physics
the Nobel Prize in Physics,5,117,143,WORK_OF_ART,John Cockcroft,53,Physics
1951,1,147,151,DATE,John Cockcroft,53,Physics
the Western Front,3,261,278,ORG,John Cockcroft,53,Physics
the Royal Field Artillery,4,284,309,ORG,John Cockcroft,53,Physics
the Great War,3,317,330,EVENT,John Cockcroft,53,Physics
Cockcroft,1,332,341,GPE,John Cockcroft,53,Physics
Manchester Municipal College of Technology,5,376,418,ORG,John Cockcroft,53,Physics
Metropolitan Vickers Trafford Park,4,450,484,ORG,John Cockcroft,53,Physics
St. John's College,3,561,579,ORG,John Cockcroft,53,Physics
Cambridge,1,581,590,GPE,John Cockcroft,53,Physics
June 1924,2,624,633,DATE,John Cockcroft,53,Physics
Ernest Rutherford,2,656,673,PERSON,John Cockcroft,53,Physics
Cockcroft,1,683,692,ORG,John Cockcroft,53,Physics
the Cavendish Laboratory,3,718,742,ORG,John Cockcroft,53,Physics
Cockcroft,1,748,757,GPE,John Cockcroft,53,Physics
Rutherford,1,788,798,ORG,John Cockcroft,53,Physics
1928,1,816,820,DATE,John Cockcroft,53,Physics
Ernest Walton,2,827,840,PERSON,John Cockcroft,53,Physics
Mark Oliphant,2,845,858,PERSON,John Cockcroft,53,Physics
Cockcroft,1,891,900,GPE,John Cockcroft,53,Physics
Walton,1,901,907,PERSON,John Cockcroft,53,Physics
Cockcroft,1,919,928,GPE,John Cockcroft,53,Physics
Walton,1,933,939,PERSON,John Cockcroft,53,Physics
first,1,965,970,ORDINAL,John Cockcroft,53,Physics
the Second World War Cockcroft,5,1072,1102,EVENT,John Cockcroft,53,Physics
Scientific Research,2,1132,1151,ORG,John Cockcroft,53,Physics
the Ministry of Supply,4,1155,1177,ORG,John Cockcroft,53,Physics
the MAUD Committee,3,1378,1396,ORG,John Cockcroft,53,Physics
1940,1,1420,1424,DATE,John Cockcroft,53,Physics
the Tizard Mission,3,1437,1455,ORG,John Cockcroft,53,Physics
British,1,1467,1474,NORP,John Cockcroft,53,Physics
the United States,3,1511,1528,GPE,John Cockcroft,53,Physics
Britain,1,1594,1601,GPE,John Cockcroft,53,Physics
V-1,1,1698,1701,PRODUCT,John Cockcroft,53,Physics
May 1944,2,1718,1726,DATE,John Cockcroft,53,Physics
the Montreal Laboratory,3,1750,1773,ORG,John Cockcroft,53,Physics
ZEEP,1,1810,1814,NORP,John Cockcroft,53,Physics
NRX,1,1819,1822,ORG,John Cockcroft,53,Physics
the Chalk River Laboratories,4,1853,1881,LOC,John Cockcroft,53,Physics
the Atomic Energy Research Establishment,5,1930,1970,ORG,John Cockcroft,53,Physics
Harwell,1,1981,1988,ORG,John Cockcroft,53,Physics
first,1,2049,2054,ORDINAL,John Cockcroft,53,Physics
Europe,1,2093,2099,LOC,John Cockcroft,53,Physics
15 August 1947,3,2123,2137,DATE,John Cockcroft,53,Physics
British,1,2164,2171,NORP,John Cockcroft,53,Physics
1948,1,2202,2206,DATE,John Cockcroft,53,Physics
Harwell,1,2208,2215,PERSON,John Cockcroft,53,Physics
Windscale,1,2296,2305,PERSON,John Cockcroft,53,Physics
ZETA,1,2383,2387,ORG,John Cockcroft,53,Physics
Windscale,1,2443,2452,PERSON,John Cockcroft,53,Physics
Cockcroft,1,2499,2508,GPE,John Cockcroft,53,Physics
one,1,2535,2538,CARDINAL,John Cockcroft,53,Physics
1957,1,2619,2623,DATE,John Cockcroft,53,Physics
1959 to 1967,3,2630,2642,DATE,John Cockcroft,53,Physics
first,1,2655,2660,ORDINAL,John Cockcroft,53,Physics
Churchill College,2,2671,2688,ORG,John Cockcroft,53,Physics
Cambridge,1,2690,2699,GPE,John Cockcroft,53,Physics
the Australian National University,4,2727,2761,ORG,John Cockcroft,53,Physics
Canberra,1,2765,2773,GPE,John Cockcroft,53,Physics
1961 to 1965,3,2779,2791,DATE,John Cockcroft,53,Physics
Early years,2,2798,2809,DATE,John Cockcroft,53,Physics
John Douglas Cockcroft,3,2813,2835,PERSON,John Cockcroft,53,Physics
"Johnny W.""",2,2852,2862,PERSON,John Cockcroft,53,Physics
Todmorden,1,2876,2885,GPE,John Cockcroft,53,Physics
West Riding,2,2887,2898,GPE,John Cockcroft,53,Physics
Yorkshire,1,2902,2911,GPE,John Cockcroft,53,Physics
England,1,2913,2920,GPE,John Cockcroft,53,Physics
27 May 1897,3,2925,2936,DATE,John Cockcroft,53,Physics
John Arthur Cockcroft,3,2970,2991,PERSON,John Cockcroft,53,Physics
Annie Maude,2,3006,3017,PERSON,John Cockcroft,53,Physics
Fielden,1,3022,3029,GPE,John Cockcroft,53,Physics
four,1,3038,3042,CARDINAL,John Cockcroft,53,Physics
Eric,1,3061,3065,PERSON,John Cockcroft,53,Physics
Philip,1,3067,3073,PERSON,John Cockcroft,53,Physics
Keith,1,3075,3080,PERSON,John Cockcroft,53,Physics
the Church of England,4,3120,3141,ORG,John Cockcroft,53,Physics
Walsden,1,3152,3159,GPE,John Cockcroft,53,Physics
1901 to 1908,3,3165,3177,DATE,John Cockcroft,53,Physics
Todmorden Elementary School,3,3182,3209,ORG,John Cockcroft,53,Physics
1908 to 1909,3,3215,3227,DATE,John Cockcroft,53,Physics
Todmorden Secondary School,3,3236,3262,ORG,John Cockcroft,53,Physics
1909 to 1914,3,3268,3280,DATE,John Cockcroft,53,Physics
Eunice Elizabeth Crabtree,3,3371,3396,PERSON,John Cockcroft,53,Physics
1914,1,3401,3405,DATE,John Cockcroft,53,Physics
a County Major Scholarship,4,3414,3440,ORG,John Cockcroft,53,Physics
West Riding,2,3442,3453,GPE,John Cockcroft,53,Physics
Yorkshire,1,3457,3466,PERSON,John Cockcroft,53,Physics
the Victoria University of Manchester,5,3471,3508,ORG,John Cockcroft,53,Physics
The Great War,3,3540,3553,EVENT,John Cockcroft,53,Physics
August 1914,2,3567,3578,DATE,John Cockcroft,53,Physics
Cockcroft,1,3580,3589,PERSON,John Cockcroft,53,Physics
his first year,3,3600,3614,DATE,John Cockcroft,53,Physics
Manchester,1,3618,3628,GPE,John Cockcroft,53,Physics
June 1915,2,3632,3641,DATE,John Cockcroft,53,Physics
summer,1,3739,3745,DATE,John Cockcroft,53,Physics
YMCA,1,3767,3771,NORP,John Cockcroft,53,Physics
Kinmel Camp,2,3783,3794,FAC,John Cockcroft,53,Physics
Wales,1,3798,3803,GPE,John Cockcroft,53,Physics
the British Army,3,3820,3836,ORG,John Cockcroft,53,Physics
24 November 1915,3,3840,3856,DATE,John Cockcroft,53,Physics
29 March 1916,3,3861,3874,DATE,John Cockcroft,53,Physics
the 59th Training Brigade,4,3886,3911,ORG,John Cockcroft,53,Physics
Royal Field Artillery,3,3913,3934,ORG,John Cockcroft,53,Physics
Battery,1,3997,4004,LOC,John Cockcroft,53,Physics
one,1,4036,4039,CARDINAL,John Cockcroft,53,Physics
the 20th,2,4056,4064,DATE,John Cockcroft,53,Physics
the Western Front,3,4086,4103,LOC,John Cockcroft,53,Physics
Cockcroft,1,4105,4114,GPE,John Cockcroft,53,Physics
the Hindenburg Line,3,4146,4165,ORG,John Cockcroft,53,Physics
Brighton,1,4259,4267,GPE,John Cockcroft,53,Physics
February 1918,2,4271,4284,DATE,John Cockcroft,53,Physics
April 1918,2,4316,4326,DATE,John Cockcroft,53,Physics
the Officer Candidate School,4,4331,4359,ORG,John Cockcroft,53,Physics
Weedon Bec,2,4363,4373,GPE,John Cockcroft,53,Physics
Northamptonshire,1,4377,4393,GPE,John Cockcroft,53,Physics
the Royal Field Artillery,4,4485,4510,ORG,John Cockcroft,53,Physics
17 October 1918,3,4514,4529,DATE,John Cockcroft,53,Physics
Cockcroft,1,4552,4561,GPE,John Cockcroft,53,Physics
Army,1,4584,4588,ORG,John Cockcroft,53,Physics
January 1919,2,4592,4604,DATE,John Cockcroft,53,Physics
the Victoria University of Manchester,5,4634,4671,ORG,John Cockcroft,53,Physics
Manchester Municipal College of Technology,5,4712,4754,ORG,John Cockcroft,53,Physics
a year,2,4781,4787,DATE,John Cockcroft,53,Physics
Victoria University of Manchester,4,4791,4824,ORG,John Cockcroft,53,Physics
the first year,3,4849,4863,DATE,John Cockcroft,53,Physics
June 1920,2,4902,4911,DATE,John Cockcroft,53,Physics
Miles Walker,2,4913,4925,PERSON,John Cockcroft,53,Physics
Metropolitan Vickers,2,5022,5042,ORG,John Cockcroft,53,Physics
1851,1,5058,5062,DATE,John Cockcroft,53,Physics
the Royal Commission,3,5091,5111,ORG,John Cockcroft,53,Physics
1851,1,5134,5138,DATE,John Cockcroft,53,Physics
"the ""Harmonic Analysis for Alternating Currents",6,5172,5219,ORG,John Cockcroft,53,Physics
June 1922,2,5224,5233,DATE,John Cockcroft,53,Physics
Cockcroft,1,5257,5266,GPE,John Cockcroft,53,Physics
St. John's College,3,5292,5310,ORG,John Cockcroft,53,Physics
Cambridge,1,5312,5321,GPE,John Cockcroft,53,Physics
Walker,1,5323,5329,ORG,John Cockcroft,53,Physics
Cockcroft,1,5344,5353,PERSON,John Cockcroft,53,Physics
30,1,5381,5383,MONEY,John Cockcroft,53,Physics
20,1,5403,5405,MONEY,John Cockcroft,53,Physics
Metropolitan Vickers,2,5458,5478,PERSON,John Cockcroft,53,Physics
50,1,5489,5491,MONEY,John Cockcroft,53,Physics
316,1,5593,5596,MONEY,John Cockcroft,53,Physics
the first year,3,5662,5676,DATE,John Cockcroft,53,Physics
June 1924,2,5718,5727,DATE,John Cockcroft,53,Physics
BA,1,5778,5780,NORP,John Cockcroft,53,Physics
Cockcroft,1,5789,5798,GPE,John Cockcroft,53,Physics
Elizabeth Crabtree,2,5807,5825,PERSON,John Cockcroft,53,Physics
26 August 1925,3,5829,5843,DATE,John Cockcroft,53,Physics
the Bridge Street United Methodist Church,6,5862,5903,FAC,John Cockcroft,53,Physics
Todmorden,1,5907,5916,GPE,John Cockcroft,53,Physics
six,1,5927,5930,CARDINAL,John Cockcroft,53,Physics
first,1,5945,5950,ORDINAL,John Cockcroft,53,Physics
Timothy,1,5967,5974,PERSON,John Cockcroft,53,Physics
four,1,6015,6019,CARDINAL,John Cockcroft,53,Physics
Joan Dorothea (Thea,3,6031,6050,PERSON,John Cockcroft,53,Physics
Jocelyn,1,6053,6060,PERSON,John Cockcroft,53,Physics
Elisabeth Fielden,2,6062,6079,PERSON,John Cockcroft,53,Physics
Catherine Helena,2,6084,6100,PERSON,John Cockcroft,53,Physics
Christopher Hugh John,3,6119,6140,PERSON,John Cockcroft,53,Physics
Ernest Rutherford,2,6169,6186,PERSON,John Cockcroft,53,Physics
Cockcroft,1,6196,6205,ORG,John Cockcroft,53,Physics
the Cavendish Laboratory,3,6231,6255,ORG,John Cockcroft,53,Physics
Miles Walker,2,6281,6293,PERSON,John Cockcroft,53,Physics
Metropolitan Vickers,2,6326,6346,ORG,John Cockcroft,53,Physics
Cockcroft,1,6348,6357,PERSON,John Cockcroft,53,Physics
PhD,1,6372,6375,WORK_OF_ART,John Cockcroft,53,Physics
1924,1,6387,6391,DATE,John Cockcroft,53,Physics
a State Scholarship,3,6449,6468,ORG,John Cockcroft,53,Physics
Rutherford,1,6476,6486,PERSON,John Cockcroft,53,Physics
the Royal Society,3,6652,6669,ORG,John Cockcroft,53,Physics
6 September 1925,3,6703,6719,DATE,John Cockcroft,53,Physics
Russian,1,6765,6772,NORP,John Cockcroft,53,Physics
Peter Kapitza,2,6783,6796,PERSON,John Cockcroft,53,Physics
Cockcroft,1,6879,6888,GPE,John Cockcroft,53,Physics
1919,1,6954,6958,DATE,John Cockcroft,53,Physics
Rutherford,1,6960,6970,PERSON,John Cockcroft,53,Physics
the Cavendish Laboratory,3,7329,7353,ORG,John Cockcroft,53,Physics
Cockcroft,1,7367,7376,GPE,John Cockcroft,53,Physics
Thomas Allibone,2,7378,7393,PERSON,John Cockcroft,53,Physics
Ernest Walton,2,7398,7411,PERSON,John Cockcroft,53,Physics
Cockcroft,1,7462,7471,GPE,John Cockcroft,53,Physics
Walton,1,7472,7478,PERSON,John Cockcroft,53,Physics
Mark Oliphant,2,7492,7505,PERSON,John Cockcroft,53,Physics
Cockcroft,1,7568,7577,GPE,John Cockcroft,53,Physics
George Gamow,2,7594,7606,PERSON,John Cockcroft,53,Physics
Cockcroft,1,7630,7639,GPE,John Cockcroft,53,Physics
first,1,7753,7758,ORDINAL,John Cockcroft,53,Physics
"just 300,000",2,7819,7831,CARDINAL,John Cockcroft,53,Physics
Cockcroft,1,7890,7899,ORG,John Cockcroft,53,Physics
Walton,1,7904,7910,PERSON,John Cockcroft,53,Physics
the next two years,4,7943,7961,DATE,John Cockcroft,53,Physics
Rutherford,1,7963,7973,PERSON,John Cockcroft,53,Physics
"1,000",1,7986,7991,MONEY,John Cockcroft,53,Physics
the University of Cambridge,4,8003,8030,ORG,John Cockcroft,53,Physics
Cockcroft,1,8094,8103,GPE,John Cockcroft,53,Physics
Fellow of St. John's College,5,8118,8146,ORG,John Cockcroft,53,Physics
5 November 1928,3,8150,8165,DATE,John Cockcroft,53,Physics
Walton,1,8174,8180,PERSON,John Cockcroft,53,Physics
March 1932,2,8218,8228,DATE,John Cockcroft,53,Physics
French,1,8328,8334,NORP,John Cockcroft,53,Physics
February 1932,2,8384,8397,DATE,John Cockcroft,53,Physics
James Chadwick,2,8399,8413,PERSON,John Cockcroft,53,Physics
Cockcroft,1,8479,8488,GPE,John Cockcroft,53,Physics
Walton,1,8493,8499,PERSON,John Cockcroft,53,Physics
14 April 1932,3,8557,8570,DATE,John Cockcroft,53,Physics
Walton,1,8572,8578,PERSON,John Cockcroft,53,Physics
Cockcroft,1,8660,8669,GPE,John Cockcroft,53,Physics
Rutherford,1,8679,8689,PERSON,John Cockcroft,53,Physics
That evening,2,8750,8762,TIME,John Cockcroft,53,Physics
Cockcroft,1,8764,8773,GPE,John Cockcroft,53,Physics
Walton,1,8778,8784,PERSON,John Cockcroft,53,Physics
Rutherford,1,8792,8802,ORG,John Cockcroft,53,Physics
Nature,1,8836,8842,WORK_OF_ART,John Cockcroft,53,Physics
first,1,8886,8891,ORDINAL,John Cockcroft,53,Physics
73Li + p →,4,8970,8980,DATE,John Cockcroft,53,Physics
MeV,1,8994,8997,PERSON,John Cockcroft,53,Physics
Cockcroft,1,9076,9085,GPE,John Cockcroft,53,Physics
Walton,1,9090,9096,PERSON,John Cockcroft,53,Physics
the Hughes Medal,3,9110,9126,ORG,John Cockcroft,53,Physics
1938,1,9130,9134,DATE,John Cockcroft,53,Physics
the Nobel Prize in Physics,5,9140,9166,WORK_OF_ART,John Cockcroft,53,Physics
1951,1,9170,9174,DATE,John Cockcroft,53,Physics
carbon-11,1,9352,9361,DATE,John Cockcroft,53,Physics
nitrogen-13,1,9366,9377,DATE,John Cockcroft,53,Physics
1929,1,9383,9387,DATE,John Cockcroft,53,Physics
Cockcroft,1,9389,9398,GPE,John Cockcroft,53,Physics
Mechanical Sciences,2,9429,9448,ORG,John Cockcroft,53,Physics
St John's College,3,9452,9469,PERSON,John Cockcroft,53,Physics
1931,1,9515,9519,DATE,John Cockcroft,53,Physics
1933,1,9528,9532,DATE,John Cockcroft,53,Physics
deathwatch beetles,2,9742,9760,PERSON,John Cockcroft,53,Physics
Cockcroft,1,9766,9775,GPE,John Cockcroft,53,Physics
1935,1,9818,9822,DATE,John Cockcroft,53,Physics
Rutherford,1,9824,9834,PERSON,John Cockcroft,53,Physics
the Mond Laboratory,3,9877,9896,ORG,John Cockcroft,53,Physics
Kapitza,1,9903,9910,PERSON,John Cockcroft,53,Physics
the Soviet Union,3,9932,9948,GPE,John Cockcroft,53,Physics
cryogenic,1,9988,9997,NORP,John Cockcroft,53,Physics
the Royal Society,3,10077,10094,ORG,John Cockcroft,53,Physics
1936,1,10098,10102,DATE,John Cockcroft,53,Physics
1939,1,10111,10115,DATE,John Cockcroft,53,Physics
the Jacksonian Professor of Natural Philosophy,6,10128,10174,EVENT,John Cockcroft,53,Physics
1 October 1939,3,10186,10200,DATE,John Cockcroft,53,Physics
Cockcroft,1,10202,10211,GPE,John Cockcroft,53,Physics
Walton,1,10216,10222,PERSON,John Cockcroft,53,Physics
the United States,3,10318,10335,GPE,John Cockcroft,53,Physics
Ernest Lawrence,2,10339,10354,PERSON,John Cockcroft,53,Physics
The Cavendish Laboratory,3,10387,10411,ORG,John Cockcroft,53,Physics
Americans,1,10442,10451,NORP,John Cockcroft,53,Physics
Cockcroft,1,10516,10525,GPE,John Cockcroft,53,Physics
Rutherford,1,10534,10544,PERSON,John Cockcroft,53,Physics
Cavendish,1,10575,10584,NORP,John Cockcroft,53,Physics
Rutherford,1,10597,10607,PERSON,John Cockcroft,53,Physics
"250,000",1,10641,10648,MONEY,John Cockcroft,53,Physics
Austin,1,10664,10670,PERSON,John Cockcroft,53,Physics
36-inch,1,10681,10688,QUANTITY,John Cockcroft,53,Physics
910 mm,2,10690,10696,QUANTITY,John Cockcroft,53,Physics
Lawrence,1,10718,10726,PERSON,John Cockcroft,53,Physics
October 1938,2,10850,10862,DATE,John Cockcroft,53,Physics
1940,1,10898,10902,DATE,John Cockcroft,53,Physics
60-inch,1,10996,11003,QUANTITY,John Cockcroft,53,Physics
the University of Birmingham,4,11017,11045,ORG,John Cockcroft,53,Physics
the Second World War,4,11095,11115,EVENT,John Cockcroft,53,Physics
Europe,1,11119,11125,LOC,John Cockcroft,53,Physics
1939,1,11129,11133,DATE,John Cockcroft,53,Physics
Second World War,3,11209,11225,EVENT,John Cockcroft,53,Physics
the Second World War,4,11249,11269,EVENT,John Cockcroft,53,Physics
Scientific Research,2,11323,11342,ORG,John Cockcroft,53,Physics
the Ministry of Supply,4,11346,11368,ORG,John Cockcroft,53,Physics
1938,1,11392,11396,DATE,John Cockcroft,53,Physics
Henry Tizard,2,11402,11414,PERSON,John Cockcroft,53,Physics
Cockcroft Chain Home,3,11422,11442,ORG,John Cockcroft,53,Physics
the Royal Air Force,4,11502,11521,ORG,John Cockcroft,53,Physics
RAF,1,11523,11526,ORG,John Cockcroft,53,Physics
1940,1,11636,11640,DATE,John Cockcroft,53,Physics
the Advisory Council for Scientific Research and Technical Development,9,11660,11730,ORG,John Cockcroft,53,Physics
April 1940,2,11735,11745,DATE,John Cockcroft,53,Physics
the Committee for the Scientific Study of Air Warfare,9,11775,11828,ORG,John Cockcroft,53,Physics
the MAUD Committee,3,11997,12015,ORG,John Cockcroft,53,Physics
Cockcroft,1,12026,12035,GPE,John Cockcroft,53,Physics
June 1940,2,12058,12067,DATE,John Cockcroft,53,Physics
Britain,1,12131,12138,GPE,John Cockcroft,53,Physics
August 1940,2,12143,12154,DATE,John Cockcroft,53,Physics
Cockcroft,1,12156,12165,GPE,John Cockcroft,53,Physics
the United States,3,12179,12196,GPE,John Cockcroft,53,Physics
the Tizard Mission,3,12208,12226,ORG,John Cockcroft,53,Physics
Britain,1,12236,12243,GPE,John Cockcroft,53,Physics
the United States,3,12372,12389,GPE,John Cockcroft,53,Physics
Oliphant,1,12667,12675,ORG,John Cockcroft,53,Physics
Birmingham,1,12687,12697,GPE,John Cockcroft,53,Physics
American,1,12709,12717,NORP,John Cockcroft,53,Physics
James Phinney Baxter III,4,12728,12752,PERSON,John Cockcroft,53,Physics
Frank Whittle's,2,12866,12881,PERSON,John Cockcroft,53,Physics
Britain,1,13170,13177,GPE,John Cockcroft,53,Physics
December 1940,2,13181,13194,DATE,John Cockcroft,53,Physics
Cockcroft,1,13219,13228,GPE,John Cockcroft,53,Physics
the Air Defence Research Development Establishment,6,13267,13317,ORG,John Cockcroft,53,Physics
"Christchurch, Hampshire",2,13329,13352,ORG,John Cockcroft,53,Physics
1942,1,13507,13511,DATE,John Cockcroft,53,Physics
the United States,3,13564,13581,GPE,John Cockcroft,53,Physics
Cockcroft,1,13604,13613,GPE,John Cockcroft,53,Physics
Lend-Lease,1,13652,13662,ORG,John Cockcroft,53,Physics
the Isle of Sheppey,4,13749,13768,GPE,John Cockcroft,53,Physics
October 1943,2,13772,13784,DATE,John Cockcroft,53,Physics
Cockcroft,1,13848,13857,GPE,John Cockcroft,53,Physics
the Ministry of Supply,4,13876,13898,ORG,John Cockcroft,53,Physics
Germans,1,13933,13940,NORP,John Cockcroft,53,Physics
V-1,1,13969,13972,ORG,John Cockcroft,53,Physics
1 January 1944,3,13989,14003,DATE,John Cockcroft,53,Physics
Ronald Weeks,2,14028,14040,PERSON,John Cockcroft,53,Physics
Washington,1,14046,14056,GPE,John Cockcroft,53,Physics
134,1,14079,14082,CARDINAL,John Cockcroft,53,Physics
Alan Butement,2,14139,14152,PERSON,John Cockcroft,53,Physics
second,1,14406,14412,ORDINAL,John Cockcroft,53,Physics
Germans,1,14444,14451,NORP,John Cockcroft,53,Physics
German,1,14459,14465,NORP,John Cockcroft,53,Physics
Americans,1,14563,14572,NORP,John Cockcroft,53,Physics
the Tizard Mission,3,14576,14594,ORG,John Cockcroft,53,Physics
Britain,1,14618,14625,GPE,John Cockcroft,53,Physics
Christchurch,1,14659,14671,ORG,John Cockcroft,53,Physics
Charles Drummond Ellis,3,14678,14700,PERSON,John Cockcroft,53,Physics
February 1942,2,14704,14717,DATE,John Cockcroft,53,Physics
1943,1,14751,14755,DATE,John Cockcroft,53,Physics
two years,2,14778,14787,DATE,John Cockcroft,53,Physics
the United States,3,14808,14825,GPE,John Cockcroft,53,Physics
November 1943,2,14829,14842,DATE,John Cockcroft,53,Physics
Cockcroft,1,14844,14853,GPE,John Cockcroft,53,Physics
American,1,14877,14885,NORP,John Cockcroft,53,Physics
British,1,14905,14912,NORP,John Cockcroft,53,Physics
Merle Tuve,2,14922,14932,PERSON,John Cockcroft,53,Physics
"150,000",1,14947,14954,CARDINAL,John Cockcroft,53,Physics
QF 3.7-inch,2,14965,14976,ORG,John Cockcroft,53,Physics
16 January 1944,3,15001,15016,DATE,John Cockcroft,53,Physics
V-1,1,15058,15061,ORG,John Cockcroft,53,Physics
August 1944,2,15078,15089,DATE,John Cockcroft,53,Physics
97 per cent,3,15105,15116,MONEY,John Cockcroft,53,Physics
the British Empire,3,15184,15202,GPE,John Cockcroft,53,Physics
June 1944,2,15206,15215,DATE,John Cockcroft,53,Physics
August 1943,2,15220,15231,DATE,John Cockcroft,53,Physics
the Quebec Agreement,3,15233,15253,ORG,John Cockcroft,53,Physics
British,1,15267,15274,NORP,John Cockcroft,53,Physics
the Manhattan Project,3,15300,15321,ORG,John Cockcroft,53,Physics
the Combined Policy Committee,4,15339,15368,ORG,John Cockcroft,53,Physics
20 May 1944,3,15438,15449,DATE,John Cockcroft,53,Physics
Americans,1,15465,15474,NORP,John Cockcroft,53,Physics
Canada,1,15556,15562,GPE,John Cockcroft,53,Physics
British,1,15811,15818,NORP,John Cockcroft,53,Physics
the Montreal Laboratory,3,15887,15910,ORG,John Cockcroft,53,Physics
Hans von Halban,3,15912,15927,PERSON,John Cockcroft,53,Physics
Canadians,1,15986,15995,NORP,John Cockcroft,53,Physics
Americans,1,16040,16049,NORP,John Cockcroft,53,Physics
April 1944,2,16054,16064,DATE,John Cockcroft,53,Physics
Policy Committee,2,16076,16092,ORG,John Cockcroft,53,Physics
Washington,1,16104,16114,GPE,John Cockcroft,53,Physics
Montreal Laboratory,2,16127,16146,ORG,John Cockcroft,53,Physics
British,1,16171,16178,NORP,John Cockcroft,53,Physics
Cockcroft,1,16205,16214,GPE,John Cockcroft,53,Physics
the Montreal Laboratory,3,16248,16271,ORG,John Cockcroft,53,Physics
May 1944,2,16275,16283,DATE,John Cockcroft,53,Physics
24 August 1944,3,16289,16303,DATE,John Cockcroft,53,Physics
the Montreal Laboratory's,3,16370,16395,ORG,John Cockcroft,53,Physics
NRX,1,16534,16537,ORG,John Cockcroft,53,Physics
ZEEP,1,16562,16566,ORG,John Cockcroft,53,Physics
Zero Energy Experimental Pile,4,16572,16601,ORG,John Cockcroft,53,Physics
