text,n_word,start_pos,end_pos,label,subject,source_index,category
1 June 1960,3,37145,37156,DATE,Max Born,58,Physics
American Institute of Physics,4,37158,37187,ORG,Max Born,58,Physics
"Niels Bohr Library & Archives - Session II
Oral",8,37189,37236,ORG,Max Born,58,Physics
Max Born,2,37270,37278,WORK_OF_ART,Max Born,58,Physics
17 October 1962,3,37282,37297,DATE,Max Born,58,Physics
American Institute of Physics,4,37299,37328,ORG,Max Born,58,Physics
"Niels Bohr Library & Archives - Session III
Oral",8,37330,37378,ORG,Max Born,58,Physics
Max Born,2,37412,37420,WORK_OF_ART,Max Born,58,Physics
18 October 1962,3,37424,37439,DATE,Max Born,58,Physics
American Institute of Physics,4,37441,37470,ORG,Max Born,58,Physics
Niels Bohr Library,3,37472,37490,ORG,Max Born,58,Physics
Video – Max Born,4,37516,37532,WORK_OF_ART,Max Born,58,Physics
1959,1,37534,37538,DATE,Max Born,58,Physics
Optical Problems,2,37541,37557,WORK_OF_ART,Max Born,58,Physics
German,1,37559,37565,NORP,Max Born,58,Physics
Lindau Nobel,2,37582,37594,PERSON,Max Born,58,Physics
19 December 2014,3,37624,37640,DATE,Max Born,58,Physics
Max Born,2,37653,37661,PERSON,Max Born,58,Physics
225,1,37672,37675,CARDINAL,Max Born,58,Physics
5233,1,37677,37681,CARDINAL,Max Born,58,Physics
669,1,37684,37687,CARDINAL,Max Born,58,Physics
14 February 1970,3,37693,37709,DATE,Max Born,58,Physics
Walther Wilhelm Georg Bothe,4,0,27,PERSON,Walther Bothe,59,Physics
German,1,29,35,NORP,Walther Bothe,59,Physics
8 January 1891,3,69,83,DATE,Walther Bothe,59,Physics
8 February 1957,3,86,101,DATE,Walther Bothe,59,Physics
German,1,109,115,NORP,Walther Bothe,59,Physics
World War I,3,243,254,EVENT,Walther Bothe,59,Physics
1914,1,260,264,DATE,Walther Bothe,59,Physics
Russians,1,302,310,NORP,Walther Bothe,59,Physics
Germany,1,325,332,GPE,Walther Bothe,59,Physics
1920,1,336,340,DATE,Walther Bothe,59,Physics
Compton,1,470,477,PERSON,Walther Bothe,59,Physics
the Nobel Prize in Physics,5,581,607,WORK_OF_ART,Walther Bothe,59,Physics
1954,1,611,615,DATE,Walther Bothe,59,Physics
1930,1,620,624,DATE,Walther Bothe,59,Physics
the University of Giessen,4,695,720,ORG,Walther Bothe,59,Physics
1932,1,725,729,DATE,Walther Bothe,59,Physics
the Physical and Radiological Institute,5,753,792,ORG,Walther Bothe,59,Physics
the University of Heidelberg,4,796,824,ORG,Walther Bothe,59,Physics
deutsche Physik,2,880,895,ORG,Walther Bothe,59,Physics
Germany,1,938,945,GPE,Walther Bothe,59,Physics
the Physics Institute,3,976,997,ORG,Walther Bothe,59,Physics
the Kaiser Wilhelm Institute for Medical Research,7,1001,1050,ORG,Walther Bothe,59,Physics
KWImF,1,1052,1057,ORG,Walther Bothe,59,Physics
Heidelberg,1,1062,1072,GPE,Walther Bothe,59,Physics
first,1,1094,1099,ORDINAL,Walther Bothe,59,Physics
Germany,1,1125,1132,GPE,Walther Bothe,59,Physics
German,1,1176,1182,NORP,Walther Bothe,59,Physics
Uranverein,1,1225,1235,GPE,Walther Bothe,59,Physics
Uranium Club,2,1237,1249,ORG,Walther Bothe,59,Physics
1939,1,1273,1277,DATE,Walther Bothe,59,Physics
the Army Ordnance Office,4,1303,1327,ORG,Walther Bothe,59,Physics
1946,1,1332,1336,DATE,Walther Bothe,59,Physics
the Physics Institute,3,1373,1394,ORG,Walther Bothe,59,Physics
KWImf,1,1402,1407,ORG,Walther Bothe,59,Physics
the University of Heidelberg,4,1445,1473,ORG,Walther Bothe,59,Physics
1956 to 1957,3,1480,1492,DATE,Walther Bothe,59,Physics
the Nuclear Physics Working Group,5,1513,1546,ORG,Walther Bothe,59,Physics
Germany,1,1550,1557,GPE,Walther Bothe,59,Physics
the year,2,1562,1570,DATE,Walther Bothe,59,Physics
Bothe's,1,1577,1584,EVENT,Walther Bothe,59,Physics
Physics Institute,2,1596,1613,ORG,Walther Bothe,59,Physics
KWImF,1,1621,1626,ORG,Walther Bothe,59,Physics
the Max Planck Society,4,1679,1701,ORG,Walther Bothe,59,Physics
the Max Planck Institute for Nuclear Physics,7,1721,1765,ORG,Walther Bothe,59,Physics
Bothe,1,1801,1806,ORG,Walther Bothe,59,Physics
Bothe,1,1837,1842,PERSON,Walther Bothe,59,Physics
Friedrich Bothe,2,1855,1870,PERSON,Walther Bothe,59,Physics
Charlotte Hartung,2,1875,1892,PERSON,Walther Bothe,59,Physics
1908 to 1912,3,1900,1912,DATE,Walther Bothe,59,Physics
Bothe,1,1914,1919,PERSON,Walther Bothe,59,Physics
the Friedrich-Wilhelms-Universität,2,1931,1965,FAC,Walther Bothe,59,Physics
today,1,1967,1972,DATE,Walther Bothe,59,Physics
Humboldt-Universität zu Berlin,3,1978,2008,ORG,Walther Bothe,59,Physics
1913,1,2014,2018,DATE,Walther Bothe,59,Physics
Max Planck's,2,2027,2039,PERSON,Walther Bothe,59,Physics
1914,1,2093,2097,DATE,Walther Bothe,59,Physics
Planck,1,2105,2111,PERSON,Walther Bothe,59,Physics
Early years,2,2134,2145,DATE,Walther Bothe,59,Physics
1913,1,2153,2157,DATE,Walther Bothe,59,Physics
Bothe,1,2159,2164,PERSON,Walther Bothe,59,Physics
the Physikalisch-Technische Reichsanstalt,3,2172,2213,ORG,Walther Bothe,59,Physics
"PTR, Reich Physical and Technical Institute",6,2215,2258,ORG,Walther Bothe,59,Physics
today,1,2260,2265,DATE,Walther Bothe,59,Physics
Physikalisch-Technische Bundesanstalt,2,2271,2308,ORG,Walther Bothe,59,Physics
1930,1,2333,2337,DATE,Walther Bothe,59,Physics
Hans Geiger,2,2339,2350,PERSON,Walther Bothe,59,Physics
Laboratory for Radioactivity,3,2390,2418,ORG,Walther Bothe,59,Physics
1912,1,2428,2432,DATE,Walther Bothe,59,Physics
PTR,1,2441,2444,ORG,Walther Bothe,59,Physics
Bothe,1,2446,2451,PERSON,Walther Bothe,59,Physics
Geiger,1,2472,2478,PERSON,Walther Bothe,59,Physics
1913,1,2484,2488,DATE,Walther Bothe,59,Physics
1920,1,2492,2496,DATE,Walther Bothe,59,Physics
Geiger's,1,2521,2529,ORG,Walther Bothe,59,Physics
1920 to 1927,3,2541,2553,DATE,Walther Bothe,59,Physics
from 1927 to 1930,4,2559,2576,DATE,Walther Bothe,59,Physics
Geiger,1,2590,2596,PERSON,Walther Bothe,59,Physics
the Laboratory for Radioactivity,4,2612,2644,ORG,Walther Bothe,59,Physics
May 1914,2,2649,2657,DATE,Walther Bothe,59,Physics
Bothe,1,2659,2664,PERSON,Walther Bothe,59,Physics
German,1,2696,2702,NORP,Walther Bothe,59,Physics
Russians,1,2741,2749,NORP,Walther Bothe,59,Physics
Russia,1,2770,2776,GPE,Walther Bothe,59,Physics
five years,2,2781,2791,DATE,Walther Bothe,59,Physics
Russian,1,2821,2828,NORP,Walther Bothe,59,Physics
Germany,1,2929,2936,GPE,Walther Bothe,59,Physics
1920,1,2940,2944,DATE,Walther Bothe,59,Physics
Russian,1,2953,2960,NORP,Walther Bothe,59,Physics
Russia,1,2987,2993,GPE,Walther Bothe,59,Physics
Bothe,1,2995,3000,PERSON,Walther Bothe,59,Physics
PTR,1,3033,3036,ORG,Walther Bothe,59,Physics
Hans Geiger,2,3043,3054,PERSON,Walther Bothe,59,Physics
the Laboratory for Radioactivity,4,3058,3090,ORG,Walther Bothe,59,Physics
1924,1,3101,3105,DATE,Walther Bothe,59,Physics
Bothe,1,3107,3112,PERSON,Walther Bothe,59,Physics
Bothe,1,3154,3159,PERSON,Walther Bothe,59,Physics
Geiger,1,3160,3166,PERSON,Walther Bothe,59,Physics
Compton,1,3202,3209,PERSON,Walther Bothe,59,Physics
the Nobel Prize in Physics,5,3322,3348,WORK_OF_ART,Walther Bothe,59,Physics
1954,1,3352,3356,DATE,Walther Bothe,59,Physics
1925,1,3361,3365,DATE,Walther Bothe,59,Physics
PTR,1,3386,3389,ORG,Walther Bothe,59,Physics
Bothe,1,3391,3396,PERSON,Walther Bothe,59,Physics
the University of Berlin,4,3422,3446,ORG,Walther Bothe,59,Physics
Habilitation,1,3486,3498,WORK_OF_ART,Walther Bothe,59,Physics
1929,1,3508,3512,DATE,Walther Bothe,59,Physics
1927,1,3566,3570,DATE,Walther Bothe,59,Physics
Bothe,1,3572,3577,PERSON,Walther Bothe,59,Physics
H. Fränz,2,3708,3716,PERSON,Walther Bothe,59,Physics
Heinz Pose,2,3721,3731,PERSON,Walther Bothe,59,Physics
1928,1,3735,3739,DATE,Walther Bothe,59,Physics
Bothe,1,3741,3746,PERSON,Walther Bothe,59,Physics
Fränz,1,3751,3756,PERSON,Walther Bothe,59,Physics
1929,1,3839,3843,DATE,Walther Bothe,59,Physics
Werner Kolhörster,2,3867,3884,PERSON,Walther Bothe,59,Physics
Bruno Rossi,2,3889,3900,PERSON,Walther Bothe,59,Physics
Bothe's,1,3920,3927,ORG,Walther Bothe,59,Physics
PTR,1,3946,3949,ORG,Walther Bothe,59,Physics
Bothe,1,3951,3956,PERSON,Walther Bothe,59,Physics
Bothe,1,4041,4046,PERSON,Walther Bothe,59,Physics
1930,1,4076,4080,DATE,Walther Bothe,59,Physics
the Justus Liebig-Universität Gießen,4,4160,4196,ORG,Walther Bothe,59,Physics
That year,2,4198,4207,DATE,Walther Bothe,59,Physics
Bothe,1,4209,4214,PERSON,Walther Bothe,59,Physics
Herbert Becker,2,4236,4250,PERSON,Walther Bothe,59,Physics
1932,1,4379,4383,DATE,Walther Bothe,59,Physics
James Chadwick,2,4385,4399,PERSON,Walther Bothe,59,Physics
Heidelberg,1,4448,4458,GPE,Walther Bothe,59,Physics
1932,1,4467,4471,DATE,Walther Bothe,59,Physics
Bothe,1,4473,4478,PERSON,Walther Bothe,59,Physics
Philipp Lenard,2,4493,4507,PERSON,Walther Bothe,59,Physics
the Physikalische und Radiologische Institut,5,4523,4567,ORG,Walther Bothe,59,Physics
Physical and Radiological Institute,4,4569,4604,ORG,Walther Bothe,59,Physics
the University of Heidelberg,4,4609,4637,ORG,Walther Bothe,59,Physics
Rudolf Fleischmann,2,4656,4674,PERSON,Walther Bothe,59,Physics
Bothe,1,4706,4711,PERSON,Walther Bothe,59,Physics
Adolf Hitler,2,4718,4730,PERSON,Walther Bothe,59,Physics
Germany,1,4752,4759,GPE,Walther Bothe,59,Physics
30 January 1933,3,4763,4778,DATE,Walther Bothe,59,Physics
Deutsche Physik,2,4795,4810,ORG,Walther Bothe,59,Physics
two,1,5152,5155,CARDINAL,Walther Bothe,59,Physics
Philipp Lenard,2,5218,5232,PERSON,Walther Bothe,59,Physics
Johannes Stark,2,5237,5251,PERSON,Walther Bothe,59,Physics
Deutsche Physik,2,5267,5282,ORG,Walther Bothe,59,Physics
Lenard,1,5354,5360,PERSON,Walther Bothe,59,Physics
the University of Heidelberg,4,5378,5406,ORG,Walther Bothe,59,Physics
1934,1,5453,5457,DATE,Walther Bothe,59,Physics
Lenard,1,5459,5465,PERSON,Walther Bothe,59,Physics
Bothe,1,5485,5490,PERSON,Walther Bothe,59,Physics
the Physical and Radiological Institute,5,5523,5562,ORG,Walther Bothe,59,Physics
the University of Heidelberg,4,5566,5594,ORG,Walther Bothe,59,Physics
Bothe,1,5606,5611,PERSON,Walther Bothe,59,Physics
the Institut für Physik,4,5647,5670,ORG,Walther Bothe,59,Physics
Institute for Physics,3,5672,5693,ORG,Walther Bothe,59,Physics
the Kaiser-Wilhelm Institut für medizinische Forschung,6,5698,5752,ORG,Walther Bothe,59,Physics
KWImF,1,5754,5759,ORG,Walther Bothe,59,Physics
Kaiser Wilhelm Institute for Medical Research,6,5761,5806,ORG,Walther Bothe,59,Physics
today,1,5808,5813,DATE,Walther Bothe,59,Physics
Max-Planck Institut für medizinische Forschung,5,5819,5865,ORG,Walther Bothe,59,Physics
Heidelberg,1,5871,5881,GPE,Walther Bothe,59,Physics
Karl W. Hauser,3,5893,5907,PERSON,Walther Bothe,59,Physics
Ludolf von Krehl,3,5932,5948,PERSON,Walther Bothe,59,Physics
KWImF,1,5966,5971,ORG,Walther Bothe,59,Physics
Max Planck,2,5977,5987,PERSON,Walther Bothe,59,Physics
the Kaiser-Wilhelm Gesellschaft,3,6002,6033,ORG,Walther Bothe,59,Physics
KWG,1,6035,6038,ORG,Walther Bothe,59,Physics
Kaiser Wilhelm Society,3,6040,6062,ORG,Walther Bothe,59,Physics
today,1,6064,6069,DATE,Walther Bothe,59,Physics
the Max Planck Society,4,6070,6092,ORG,Walther Bothe,59,Physics
Bothe,1,6127,6132,PERSON,Walther Bothe,59,Physics
Bothe,1,6180,6185,PERSON,Walther Bothe,59,Physics
the Institute for Physics,4,6211,6236,ORG,Walther Bothe,59,Physics
KWImF,1,6244,6249,ORG,Walther Bothe,59,Physics
1957,1,6269,6273,DATE,Walther Bothe,59,Physics
KWImF,1,6288,6293,ORG,Walther Bothe,59,Physics
Bothe,1,6295,6300,PERSON,Walther Bothe,59,Physics
the University of Heidelberg,4,6335,6363,ORG,Walther Bothe,59,Physics
1946,1,6385,6389,DATE,Walther Bothe,59,Physics
Fleischmann,1,6391,6402,PERSON,Walther Bothe,59,Physics
Bothe,1,6413,6418,PERSON,Walther Bothe,59,Physics
1941,1,6451,6455,DATE,Walther Bothe,59,Physics
Bothe,1,6471,6476,PERSON,Walther Bothe,59,Physics
Wolfgang Gentner,2,6508,6524,PERSON,Walther Bothe,59,Physics
1936,1,6526,6530,DATE,Walther Bothe,59,Physics
1945,1,6531,6535,DATE,Walther Bothe,59,Physics
Heinz Maier-Leibnitz,2,6538,6558,PERSON,Walther Bothe,59,Physics
1936,1,6560,6564,DATE,Walther Bothe,59,Physics
the Nobel Laureate,3,6604,6622,WORK_OF_ART,Walther Bothe,59,Physics
James Franck,2,6623,6635,PERSON,Walther Bothe,59,Physics
Robert Pohl,2,6666,6677,PERSON,Walther Bothe,59,Physics
Georg Joos,2,6682,6692,PERSON,Walther Bothe,59,Physics
Arnold Flammersfeld,2,6698,6717,PERSON,Walther Bothe,59,Physics
1939,1,6719,6723,DATE,Walther Bothe,59,Physics
1941,1,6724,6728,DATE,Walther Bothe,59,Physics
Peter Jensen,2,6763,6775,PERSON,Walther Bothe,59,Physics
Erwin Fünfer,2,6780,6792,PERSON,Walther Bothe,59,Physics
1938,1,6797,6801,DATE,Walther Bothe,59,Physics
Bothe,1,6803,6808,PERSON,Walther Bothe,59,Physics
Gentner,1,6813,6820,PERSON,Walther Bothe,59,Physics
first,1,6898,6903,ORDINAL,Walther Bothe,59,Physics
a decade later,3,7073,7087,DATE,Walther Bothe,59,Physics
J. Hans D. Jensen,4,7102,7119,PERSON,Walther Bothe,59,Physics
Helmut Steinwedel,2,7121,7138,PERSON,Walther Bothe,59,Physics
Peter Jensen,2,7140,7152,PERSON,Walther Bothe,59,Physics
Michael Goldhaber,2,7154,7171,PERSON,Walther Bothe,59,Physics
Edward Teller,2,7177,7190,PERSON,Walther Bothe,59,Physics
1938,1,7200,7204,DATE,Walther Bothe,59,Physics
Maier-Leibnitz,1,7206,7220,PERSON,Walther Bothe,59,Physics
Wilson,1,7229,7235,PERSON,Walther Bothe,59,Physics
"Bothe, Gentner",2,7294,7308,ORG,Walther Bothe,59,Physics
Maier-Leibnitz,1,7314,7328,ORG,Walther Bothe,59,Physics
1940,1,7344,7348,DATE,Walther Bothe,59,Physics
the Atlas of Typical Cloud Chamber Images,7,7350,7391,WORK_OF_ART,Walther Bothe,59,Physics
German,1,7476,7482,NORP,Walther Bothe,59,Physics
the end of 1937,4,7500,7515,DATE,Walther Bothe,59,Physics
Bothe,1,7537,7542,PERSON,Walther Bothe,59,Physics
Gentner,1,7547,7554,PERSON,Walther Bothe,59,Physics
Van de Graaff,3,7600,7613,ORG,Walther Bothe,59,Physics
November,1,7674,7682,DATE,Walther Bothe,59,Physics
the Kaiser-Wilhelm Gesellschaft,3,7735,7766,ORG,Walther Bothe,59,Physics
KWG,1,7768,7771,ORG,Walther Bothe,59,Physics
Kaiser Wilhelm Society,3,7773,7795,ORG,Walther Bothe,59,Physics
today,1,7797,7802,DATE,Walther Bothe,59,Physics
the Max Planck Society,4,7804,7826,ORG,Walther Bothe,59,Physics
Bothe,1,7833,7838,PERSON,Walther Bothe,59,Physics
the  Helmholtz-Gesellschaft,3,7865,7892,ORG,Walther Bothe,59,Physics
Helmholtz Society,2,7894,7911,ORG,Walther Bothe,59,Physics
today,1,7913,7918,DATE,Walther Bothe,59,Physics
the Helmholtz Association of German Research Centres,7,7920,7972,ORG,Walther Bothe,59,Physics
the Badischen Kultusministerium,3,7975,8006,ORG,Walther Bothe,59,Physics
Baden Ministry of Culture,4,8008,8033,ORG,Walther Bothe,59,Physics
I.G. Farben,2,8036,8047,ORG,Walther Bothe,59,Physics
KWG,1,8053,8056,ORG,Walther Bothe,59,Physics
Siemens,1,8151,8158,ORG,Walther Bothe,59,Physics
September 1938,2,8162,8176,DATE,Walther Bothe,59,Physics
Gentner,1,8246,8253,PERSON,Walther Bothe,59,Physics
Van de Graaff,3,8325,8338,ORG,Walther Bothe,59,Physics
1 MeV,2,8405,8410,QUANTITY,Walther Bothe,59,Physics
11B,1,8484,8487,CARDINAL,Walther Bothe,59,Physics
80,1,8536,8538,CARDINAL,Walther Bothe,59,Physics
Gentner,1,8542,8549,PERSON,Walther Bothe,59,Physics
the end of 1938 and into 1939,7,8668,8697,DATE,Walther Bothe,59,Physics
the Helmholtz-Gesellschaft,2,8734,8760,ORG,Walther Bothe,59,Physics
Gentner,1,8762,8769,PERSON,Walther Bothe,59,Physics
Radiation Laboratory,2,8782,8802,ORG,Walther Bothe,59,Physics
the University of California,4,8806,8834,ORG,Walther Bothe,59,Physics
today,1,8836,8841,DATE,Walther Bothe,59,Physics
the Lawrence Berkeley National Laboratory,5,8843,8884,ORG,Walther Bothe,59,Physics
Berkeley,1,8889,8897,GPE,Walther Bothe,59,Physics
California,1,8899,8909,GPE,Walther Bothe,59,Physics
Gentner,1,8937,8944,PERSON,Walther Bothe,59,Physics
Emilio G. Segrè,3,8984,8999,PERSON,Walther Bothe,59,Physics
Donald Cooksey,2,9004,9018,PERSON,Walther Bothe,59,Physics
France,1,9048,9054,GPE,Walther Bothe,59,Physics
Germany,1,9059,9066,GPE,Walther Bothe,59,Physics
the summer of 1940,4,9070,9088,DATE,Walther Bothe,59,Physics
Bothe,1,9090,9095,PERSON,Walther Bothe,59,Physics
Gentner,1,9100,9107,PERSON,Walther Bothe,59,Physics
the cyclotron Frédéric Joliot-Curie,4,9135,9170,FAC,Walther Bothe,59,Physics
Paris,1,9184,9189,GPE,Walther Bothe,59,Physics
September 1940,2,9247,9261,DATE,Walther Bothe,59,Physics
Gentner,1,9263,9270,PERSON,Walther Bothe,59,Physics
Hermann Dänzer,2,9340,9354,PERSON,Walther Bothe,59,Physics
the University of Frankfurt,4,9360,9387,ORG,Walther Bothe,59,Physics
Paris,1,9426,9431,GPE,Walther Bothe,59,Physics
Gentner,1,9433,9440,PERSON,Walther Bothe,59,Physics
Frédéric Joliot-Curie,2,9463,9484,PERSON,Walther Bothe,59,Physics
Paul Langevin,2,9489,9502,PERSON,Walther Bothe,59,Physics
the end of the winter of 1941/1942,7,9543,9577,DATE,Walther Bothe,59,Physics
7-MeV,1,9616,9621,QUANTITY,Walther Bothe,59,Physics
Otto Hahn,2,9724,9733,PERSON,Walther Bothe,59,Physics
the Kaiser-Wilhelm Institut für Chemie,5,9737,9775,ORG,Walther Bothe,59,Physics
KWIC,1,9777,9781,ORG,Walther Bothe,59,Physics
Kaiser Wilhelm Institute for Chemistry,5,9783,9821,ORG,Walther Bothe,59,Physics
today,1,9823,9828,DATE,Walther Bothe,59,Physics
the Max Planck Institute for Chemistry,6,9830,9868,ORG,Walther Bothe,59,Physics
Berlin,1,9874,9880,GPE,Walther Bothe,59,Physics
mid-1942,1,9885,9893,DATE,Walther Bothe,59,Physics
Gentner's,1,9895,9904,PERSON,Walther Bothe,59,Physics
Paris,1,9918,9923,GPE,Walther Bothe,59,Physics
Wolfgang Riezler,2,9929,9945,PERSON,Walther Bothe,59,Physics
Bonn,1,9951,9955,GPE,Walther Bothe,59,Physics
1941,1,9971,9975,DATE,Walther Bothe,59,Physics
Bothe,1,9981,9986,PERSON,Walther Bothe,59,Physics
March 1943,2,10097,10107,DATE,Walther Bothe,59,Physics
first,1,10117,10122,ORDINAL,Walther Bothe,59,Physics
December,1,10155,10163,DATE,Walther Bothe,59,Physics
2 June 1944,3,10221,10232,DATE,Walther Bothe,59,Physics
Bothe's,1,10292,10299,ORG,Walther Bothe,59,Physics
first,1,10308,10313,ORDINAL,Walther Bothe,59,Physics
Germany,1,10339,10346,GPE,Walther Bothe,59,Physics
German,1,10375,10381,NORP,Walther Bothe,59,Physics
Uranverein,1,10424,10434,GPE,Walther Bothe,59,Physics
Uranium Club,2,10436,10448,ORG,Walther Bothe,59,Physics
the spring of 1939,4,10460,10478,DATE,Walther Bothe,59,Physics
Reichsforschungsrat,1,10505,10524,ORG,Walther Bothe,59,Physics
RFR,1,10526,10529,ORG,Walther Bothe,59,Physics
Reich Research Council,3,10531,10553,ORG,Walther Bothe,59,Physics
Reichserziehungsministerium,1,10562,10589,ORG,Walther Bothe,59,Physics
REM,1,10591,10594,ORG,Walther Bothe,59,Physics
Reich Ministry of Education,4,10596,10623,ORG,Walther Bothe,59,Physics
1 September,2,10629,10640,DATE,Walther Bothe,59,Physics
Heereswaffenamt,1,10646,10661,ORG,Walther Bothe,59,Physics
HWA,1,10663,10666,ORG,Walther Bothe,59,Physics
Army Ordnance Office,3,10668,10688,ORG,Walther Bothe,59,Physics
RFR,1,10707,10710,ORG,Walther Bothe,59,Physics
HWA,1,10762,10765,ORG,Walther Bothe,59,Physics
Uranverein,1,10771,10781,ORG,Walther Bothe,59,Physics
first,1,10790,10795,ORDINAL,Walther Bothe,59,Physics
16 September,2,10807,10819,DATE,Walther Bothe,59,Physics
Kurt Diebner,2,10850,10862,PERSON,Walther Bothe,59,Physics
HWA,1,10879,10882,ORG,Walther Bothe,59,Physics
Berlin,1,10896,10902,GPE,Walther Bothe,59,Physics
Walther Bothe,2,10926,10939,PERSON,Walther Bothe,59,Physics
Siegfried Flügge,2,10941,10957,PERSON,Walther Bothe,59,Physics
Hans Geiger,2,10959,10970,PERSON,Walther Bothe,59,Physics
Otto Hahn,2,10972,10981,PERSON,Walther Bothe,59,Physics
Paul Harteck,2,10983,10995,PERSON,Walther Bothe,59,Physics
Gerhard Hoffmann,2,10997,11013,PERSON,Walther Bothe,59,Physics
Josef Mattauch,2,11015,11029,PERSON,Walther Bothe,59,Physics
Georg Stetter,2,11035,11048,PERSON,Walther Bothe,59,Physics
second,1,11052,11058,ORDINAL,Walther Bothe,59,Physics
Klaus Clusius,2,11105,11118,PERSON,Walther Bothe,59,Physics
Robert Döpel,2,11120,11132,PERSON,Walther Bothe,59,Physics
Werner Heisenberg,2,11134,11151,PERSON,Walther Bothe,59,Physics
Carl Friedrich von Weizsäcker,4,11157,11186,PERSON,Walther Bothe,59,Physics
Bothe,1,11193,11198,PERSON,Walther Bothe,59,Physics
one,1,11205,11208,CARDINAL,Walther Bothe,59,Physics
Wolfgang Gentner,2,11228,11244,PERSON,Walther Bothe,59,Physics
Arnold Flammersfeld,2,11246,11265,PERSON,Walther Bothe,59,Physics
Rudolf Fleischmann,2,11267,11285,PERSON,Walther Bothe,59,Physics
Erwin Fünfer,2,11287,11299,PERSON,Walther Bothe,59,Physics
Peter Jensen,2,11305,11317,PERSON,Walther Bothe,59,Physics
Uranverein,1,11352,11362,PERSON,Walther Bothe,59,Physics
the Kernphysikalische Forschungsberichte (Research Reports in Nuclear Physics,8,11396,11473,WORK_OF_ART,Walther Bothe,59,Physics
Internal Reports,2,11498,11514,WORK_OF_ART,Walther Bothe,59,Physics
Uranverein,1,11524,11534,PERSON,Walther Bothe,59,Physics
Bothe,1,11536,11541,PERSON,Walther Bothe,59,Physics
6,1,11553,11554,CARDINAL,Walther Bothe,59,Physics
1942,1,11581,11585,DATE,Walther Bothe,59,Physics
German,1,11824,11830,NORP,Walther Bothe,59,Physics
one,1,11909,11912,CARDINAL,Walther Bothe,59,Physics
Siemens,1,12085,12092,ORG,Walther Bothe,59,Physics
Siemens,1,12221,12228,ORG,Walther Bothe,59,Physics
Siemens,1,12248,12255,ORG,Walther Bothe,59,Physics
electro-Graphite,1,12256,12272,PRODUCT,Walther Bothe,59,Physics
Barium,1,12283,12289,PRODUCT,Walther Bothe,59,Physics
Gottingen,1,12479,12488,ORG,Walther Bothe,59,Physics
Wilhelm Hanle,2,12497,12510,PERSON,Walther Bothe,59,Physics
Bothe's,1,12536,12543,PERSON,Walther Bothe,59,Physics
German,1,12745,12751,NORP,Walther Bothe,59,Physics
"Army Ordnance""",2,12753,12767,ORG,Walther Bothe,59,Physics
late 1941,2,12772,12781,DATE,Walther Bothe,59,Physics
HWA,1,12912,12915,ORG,Walther Bothe,59,Physics
Uranverein,1,12931,12941,ORG,Walther Bothe,59,Physics
RFR,1,12966,12969,ORG,Walther Bothe,59,Physics
July 1942,2,12973,12982,DATE,Walther Bothe,59,Physics
German,1,13141,13147,NORP,Walther Bothe,59,Physics
Uranmaschine,1,13294,13306,PRODUCT,Walther Bothe,59,Physics
nine,1,13405,13409,CARDINAL,Walther Bothe,59,Physics
Bothe's Institut für Physik,4,13501,13528,ORG,Walther Bothe,59,Physics
one,1,13533,13536,CARDINAL,Walther Bothe,59,Physics
nine,1,13544,13548,CARDINAL,Walther Bothe,59,Physics
eight,1,13571,13576,CARDINAL,Walther Bothe,59,Physics
the Institute for Physical Chemistry,5,13608,13644,ORG,Walther Bothe,59,Physics
the Ludwig Maximilian University of Munich,6,13648,13690,ORG,Walther Bothe,59,Physics
the HWA Versuchsstelle,3,13692,13714,ORG,Walther Bothe,59,Physics
Gottow,1,13736,13742,GPE,Walther Bothe,59,Physics
the Kaiser-Wilhelm-Institut für Chemie,4,13744,13782,ORG,Walther Bothe,59,Physics
the Physical Chemistry Department,4,13784,13817,ORG,Walther Bothe,59,Physics
the University of Hamburg,4,13821,13846,ORG,Walther Bothe,59,Physics
the Kaiser-Wilhelm-Institut für Physik,4,13848,13886,ORG,Walther Bothe,59,Physics
the Second Experimental Physics Institute,5,13888,13929,ORG,Walther Bothe,59,Physics
the Georg-August University of Göttingen,5,13933,13973,ORG,Walther Bothe,59,Physics
Auergesellschaft,1,13979,13995,GPE,Walther Bothe,59,Physics
Physikalisches Institut,2,14009,14032,ORG,Walther Bothe,59,Physics
the University of Vienna,4,14036,14060,ORG,Walther Bothe,59,Physics
1946 to 1957,3,14088,14100,DATE,Walther Bothe,59,Physics
KWImF,1,14137,14142,ORG,Walther Bothe,59,Physics
Bothe,1,14144,14149,PERSON,Walther Bothe,59,Physics
the University of Heidelberg,4,14183,14211,ORG,Walther Bothe,59,Physics
World War II,3,14227,14239,EVENT,Walther Bothe,59,Physics
Allies,1,14245,14251,NORP,Walther Bothe,59,Physics
Heidelberg,1,14280,14290,GPE,Walther Bothe,59,Physics
1949,1,14295,14299,DATE,Walther Bothe,59,Physics
Bothe,1,14329,14334,PERSON,Walther Bothe,59,Physics
1956,1,14343,14347,DATE,Walther Bothe,59,Physics
1957,1,14352,14356,DATE,Walther Bothe,59,Physics
Bothe,1,14358,14363,PERSON,Walther Bothe,59,Physics
the Arbeitskreis Kernphysik,3,14380,14407,ORG,Walther Bothe,59,Physics
Nuclear Physics Working Group,4,14409,14438,ORG,Walther Bothe,59,Physics
"the Fachkommission II ""Forschung und Nachwuchs",6,14443,14489,ORG,Walther Bothe,59,Physics
